Title,Abbreviation,Class,ArXiv,ArXiv v1 Date,ArXiv New Version,ArXiv New Date,Publication,Publication Date,DOI,Authors,OpenSource,Official Code,HuggingFace,Demo Page,Page Number,Cite Number,Google Scholar,Cited by,Theory,Propose,Architecture,Tasks,Datasets,Compare Methods,Tags,AR/NAR,Update Time
VoiceTailor: Lightweight Plug-In Adapter for Diffusion-Based Personalized Text-to-Speech,VoiceTailor,,https://arxiv.org/abs/2408.14739,2024.08.27,v2,2024.08.28,InterSpeech2024,2024.09.01,https://doi.org/10.21437/Interspeech.2024-63,"Heeseung Kim, Sang-gil Lee, Jiheum Yeom, Che Hyun Lee, Sungwon Kim, Sungroh Yoon",,,,https://voicetailor.github.io,,,https://scholar.google.com/scholar?cluster=14328776272648630540,2,Diffusion/LoRA,,,TTS,,,,,2024.10.08
VoxInstruct: Expressive Human Instruction-to-Speech Generation with Unified Multilingual Codec Language Modelling,VoxInstruct,CLM,https://arxiv.org/abs/2408.15676,2024.08.28,v1,2024.08.28,ACM MultiMedia2024 Oral,2024.07.21,https://openreview.net/forum?id=hQp6qimhbb,"Yixuan Zhou, Xiaoyu Qin, Zeyu Jin, Shuoyi Zhou, Shun Lei, Songtao Zhou, Zhiyong Wu, Jia Jia",ReadMe,https://github.com/thuhcsi/VoxInstruct,,https://voxinstruct.github.io/VoxInstruct/,,,https://scholar.google.com/scholar?cluster=217309373630171067,1,,,,,,,,,2024.10.17
WavTokenizer: An Efficient Acoustic Discrete Codec Tokenizer for Audio Language Modeling,WavTokenizer,Codec,https://arxiv.org/abs/2408.16532,2024.08.29,v1,2024.08.29,[Unavailable],[Unavailable],[Unavailable],"Shengpeng Ji, Ziyue Jiang, Xize Cheng, Yifu Chen, Minghui Fang, Jialong Zuo, Qian Yang, Ruiqi Li, Ziang Zhang, Xiaoda Yang, Rongjie Huang, Yidi Jiang, Qian Chen, Siqi Zheng, Wen Wang, Zhou Zhao",,https://github.com/jishengpeng/WavTokenizer,https://huggingface.co/collections/novateur/wavtokenizer-medium-large-66de94b6fd7d68a2933e4fc0,https://wavtokenizer.github.io/,,,https://scholar.google.com/scholar?cluster=11096367345508634509,1,,,,,,,,,2024.10.17
Mini-Omni: Language Models Can Hear Talk While Thinking in Streaming,Mini-Omni,MLLM,https://arxiv.org/abs/2408.16725,2024.08.29,v2,2024.08.30,[Unavailable],[Unavailable],[Unavailable],"Zhifei Xie, Changqiao Wu",,https://github.com/gpt-omni/mini-omni,https://huggingface.co/gpt-omni/mini-omni,,,,https://scholar.google.com/scholar?cluster=6184539327856435224,2,,,,,,,,,2024.10.17
SelectTTS: Synthesizing Anyone's Voice via Discrete Unit-Based Frame Selection,SelectTTS,,https://arxiv.org/abs/2408.17432,2024.08.30,v1,2024.08.30,Submitted to SPL,[Unavailable],[Unavailable],"Ismail Rasim Ulgen, Shreeram Suresh Chandra, Junchen Lu, Berrak Sisman",,,,,,,[Unavailable],0,,,,,,,,,2024.10.17
Codec Does Matter: Exploring the Semantic Shortcoming of Codec for Audio Language Model,X-Codec,Codec,https://arxiv.org/abs/2408.17175,2024.08.30,v2,2024.09.19,[Unavailable],[Unavailable],[Unavailable],"Zhen Ye, Peiwen Sun, Jiahe Lei, Hongzhan Lin, Xu Tan, Zheqi Dai, Qiuqiang Kong, Jianyi Chen, Jiahao Pan, Qifeng Liu, Yike Guo, Wei Xue",,https://github.com/zhenye234/xcodec,,https://x-codec-audio.github.io/,,,https://scholar.google.com/scholar?cluster=3541529656247497964,1,,,,,,,,,2024.10.17
Sample-Efficient Diffusion for Text-to-Speech Synthesis,SESD,,https://arxiv.org/abs/2409.03717,2024.09.01,v1,2024.09.01,InterSpeech2024,2024.09.01,https://doi.org/10.21437/Interspeech.2024-2235,"Justin Lovelace, Soham Ray, Kwangyoun Kim, Kilian Q. Weinberger, Felix Wu",ReadMe,https://github.com/justinlovelace/SESD,,,,,https://scholar.google.com/scholar?cluster=17758461884837101947,1,Diffusion,,,TTS,,,,,2024.10.08
MaskGCT: Zero-Shot Text-to-Speech with Masked Generative Codec Transformer,MaskGCT,,https://arxiv.org/abs/2409.00750,2024.09.01,v3,2024.10.20,[Unavailable],[Unavailable],[Unavailable],"Yuancheng Wang, Haoyue Zhan, Liwei Liu, Ruihong Zeng, Haotian Guo, Jiachen Zheng, Qiang Zhang, Xueyao Zhang, Shunsi Zhang, Zhizheng Wu",Inference+Weight,https://github.com/open-mmlab/Amphion/tree/main/models/tts/maskgct,https://huggingface.co/amphion/MaskGCT/tree/main,https://maskgct.github.io/,21,75,https://scholar.google.com/scholar?cluster=13665958858650548532,2,,MaskGCT,Semantic Codec ¡ú Text-to-Semantic ¡ú Semantic-to-Acoustic,TTS,Emilia (Train)/LibriSpeech+SeedTTS test-en/zh (Test),VALL-E/VoiceBox/NaturalSpeech3/VoiceCraft/XTTS-v2/CosyVoice; AR+SoundStorm,Zero-Shot,NAR,2024.10.26
SoCodec: A Semantic-Ordered Multi-Stream Speech Codec for Efficient Language Model Based Text-to-Speech Synthesis,SoCodec,Codec,https://arxiv.org/abs/2409.00933,2024.09.02,v1,2024.09.02,SLT2024,,,"Haohan Guo, Fenglong Xie, Kun Xie, Dongchao Yang, Dake Guo, Xixin Wu, Helen Meng",,,,,,,https://scholar.google.com/scholar?cluster=15997967599415392422,2,,,,TTS,,,,,2024.10.16
vec2wav 2.0: Advancing Voice Conversion via Discrete Token Vocoders,Vec2Wav2.0,VC,https://arxiv.org/abs/2409.01995,2024.09.03,v2,2024.09.11,Submitted to ICASSP2025,,,"Yiwei Guo, Zhihan Li, Junjie Li, Chenpeng Du, Hankun Wang, Shuai Wang, Xie Chen, Kai Yu",,,,https://cantabile-kwok.github.io/vec2wav2/,5,40,https://scholar.google.com/scholar?cluster=7879906795829704534,0,,,Follow CTX-Vec2Wav/WavLM+VQ-Wav2Vec+Conformer+G:BigVGAN+D:MSD+MPD,VC,LibriTTS,YourTTS/DiffVC/Diff-HierVC/UUVC/FACodec,,,2024.10.16
FireRedTTS: A Foundation Text-To-Speech Framework for Industry-Level Generative Speech Applications,FireRedTTS,,https://arxiv.org/abs/2409.03283,2024.09.05,v1,2024.09.05,[Unavailable],[Unavailable],[Unavailable],"Hao-Han Guo, Kun Liu, Fei-Yu Shen, Yi-Chen Wu, Feng-Long Xie, Kun Xie, Kai-Tuo Xu",Inference+Weight,https://github.com/FireRedTeam/FireRedTTS,https://huggingface.co/fireredteam/FireRedTTS/tree/main,https://fireredteam.github.io/demos/firered_tts,14,36,https://scholar.google.com/scholar?cluster=3169139091846859232,1,,,,,,,,,2024.10.15
LAST: Language Model Aware Speech Tokenization,LAST,,https://arxiv.org/abs/2409.03701,2024.09.05,v2,2024.09.10,,,,"Arnon Turetzky, Yossi Adi",,,,,,,https://scholar.google.com/scholar?cluster=17232524767389669426,1,,,,,,,,,2024.10.16
Investigating Neural Audio Codecs for Speech Language Model-Based Speech Generation,[Unavailable],,https://arxiv.org/abs/2409.04016,2024.09.06,v1,2024.09.06,SLT2024,[Unavailable],[Unavailable],"Jiaqi Li, Dongmei Wang, Xiaofei Wang, Yao Qian, Long Zhou, Shujie Liu, Midia Yousefi, Canrun Li, Chung-Hsien Tsai, Zhen Xiao, Yanqing Liu, Junkun Chen, Sheng Zhao, Jinyu Li, Zhizheng Wu, Michael Zeng",,,,,,,https://scholar.google.com/scholar?cluster=342682668474965838,1,,,,,,,,,2024.10.16
BigCodec: Pushing the Limits of Low-Bitrate Neural Speech Codec,BigCodec,Codec,https://arxiv.org/abs/2409.05377,2024.09.09,v1,2024.09.09,,,,"Detai Xin, Xu Tan, Shinnosuke Takamichi, Hiroshi Saruwatari",Inference+Weight,https://github.com/Aria-K-Alethia/BigCodec,,https://aria-k-alethia.github.io/bigcodec-demo/,,,https://scholar.google.com/scholar?cluster=16310420500273844961,0,,,,,,,,,2024.10.16
LLaMA-Omni: Seamless Speech Interaction with Large Language Models,LLaMA-Omni,MLLM,https://arxiv.org/abs/2409.06666,2024.09.10,v1,2024.09.10,,,,"Qingkai Fang, Shoutao Guo, Yan Zhou, Zhengrui Ma, Shaolei Zhang, Yang Feng",Inference+Weight,https://github.com/ictnlp/LLaMA-Omni,,,,,https://scholar.google.com/scholar?cluster=15649883335079795778,3,,,,,,,,,2024.10.26
MoWE-Audio: Multitask AudioLLMs with Mixture of Weak Encoders,MoWE-Audio,,https://arxiv.org/abs/2409.06635,2024.09.10,v2,2024.09.23,,,,"Wenyu Zhang, Shuo Sun, Bin Wang, Xunlong Zou, Zhuohan Liu, Yingxu He, Geyu Lin, Nancy F. Chen, Ai Ti Aw",,,,,,,https://scholar.google.com/scholar?cluster=6869338195430223231,0,,,,,,,,,2024.10.16
SSR-Speech: Towards Stable Safe and Robust Zero-Shot Text-Based Speech Editing and Synthesis,SSR-Speech,,https://arxiv.org/abs/2409.07556,2024.09.11,v1,2024.09.11,Submitted to ICASSP2025,,,"Helin Wang, Meng Yu, Jiarui Hai, Chen Chen, Yuchen Hu, Rilin Chen, Najim Dehak, Dong Yu",Training+Inference+Weight,https://github.com/WangHelin1997/SSR-Speech,,https://WangHelin1997.github.io/SSR-Speech-Demo,5,35,https://scholar.google.com/scholar?cluster=1434168859161685412,0,,,,TTS/Speech Editing,,,Zero-Shot,,2024.10.16
Super Monotonic Alignment Search,Super-MAS,Alignment,https://arxiv.org/abs/2409.07704,2024.09.12,v1,2024.09.12,,,,"Junhyeok Lee, Hyeongju Kim",,https://github.com/supertone-inc/super-monotonic-align,,,,,https://scholar.google.com/scholar?cluster=911413713631039962,0,,,,,,,,,2024.10.16
NEST-RQ: Next Token Prediction for Speech Self-Supervised Pre-Training,NEST-RQ,Representation,https://arxiv.org/abs/2409.08680,2024.09.13,v1,2024.09.13,,,,"Minglun Han, Ye Bai, Chen Shen, Youjia Huang, Mingkun Huang, Zehua Lin, Linhao Dong, Lu Lu, Yuxuan Wang",,,,,,,https://scholar.google.com/scholar?cluster=6532872647302039708,0,,,,,,,,,2024.10.16
E1 TTS: Simple and Fast Non-Autoregressive TTS,E1 TTS,Joint,https://arxiv.org/abs/2409.09351,2024.09.14,v1,2024.09.14,[Unavailable],[Unavailable],[Unavailable],"Zhijun Liu, Shuai Wang, Pengcheng Zhu, Mengxiao Bi, Haizhou Li",Evaluation,https://github.com/e1tts/e1tts.github.io/,,https://e1tts.github.io,5,47,https://scholar.google.com/scholar?cluster=14501484319113297136,0,Diffusion,,DiT+DiT+BigVGAN,TTS,LibriTTS,Style-TTS 2/CosyVoice/ARDiT-TTS,Zero-Shot,NAR,2024.10.08
StyleTTS-ZS: Efficient High-Quality Zero-Shot Text-to-Speech Synthesis with Distilled Time-Varying Style Diffusion,StyleTTS-ZS,,https://arxiv.org/abs/2409.10058,2024.09.16,v1,2024.09.16,[Unavailable],[Unavailable],[Unavailable],"Yinghao Aaron Li, Xilin Jiang, Cong Han, Nima Mesgarani",ReadMe,https://github.com/yl4579/StyleTTS-ZS,,https://styletts-zs.github.io,,,https://scholar.google.com/scholar?cluster=717063947191306167,0,,,,TTS,,,Zero-Shot,,2024.10.08
Moshi: A Speech-Text Foundation Model for Real-Time Dialogue,Moshi,MLLM,https://arxiv.org/abs/2410.00037,2024.09.17,v2,2024.10.02,[Unavailable],[Unavailable],[Unavailable],"Alexandre Defossez, Laurent Mazare, Manu Orsini, Amelie Royer, Patrick Perez, Herve Jegou, Edouard Grave, Neil Zeghidour",,https://github.com/kyutai-labs/moshi,,,,,https://scholar.google.com/scholar?cluster=11241279630065269380,5,,,,,,,,,2024.10.27
Speaking from Coarse to Fine: Improving Neural Codec Language Model via Multi-Scale Speech Coding and Generation,CoFi-Speech,CLM,https://arxiv.org/abs/2409.11630,2024.09.18,v1,2024.09.18,[Unavailable],[Unavailable],[Unavailable],"Haohan Guo, Fenglong Xie, Dongchao Yang, Xixin Wu, Helen Meng",,,,https://hhguo.github.io/DemoCoFiSpeech,5,30,https://scholar.google.com/scholar?cluster=15908579864773128951,0,,,CoFi-Codec (SoCodec [OPQ])+CoFi-LM-Cos/SoS+BigVGAN,TTS,WenetSpeech4TTS,VALL-E/CosyVoice/SoCodec-TTS,Mel2Code/BPE/Multi-Scale,,2024.10.27
DPI-TTS: Directional Patch Interaction for Fast-Converging and Style Temporal Modeling in Text-to-Speech,DPI-TTS,,https://arxiv.org/abs/2409.11835,2024.09.18,v1,2024.09.18,[Unavailable],[Unavailable],Submitted to ICASSP2025,"Xin Qi, Ruibo Fu, Zhengqi Wen, Tao Wang, Chunyu Qiang, Jianhua Tao, Chenxing Li, Yi Lu, Shuchen Shi, Zhiyong Wang, Xiaopeng Wang, Yuankun Xie, Yukun Liu, Xuefei Liu, Guanjun Li",Readme,https://github.com/7Xin/DPI-TTS,,https://7xin.github.io/DPI-TTS/,5,31,https://scholar.google.com/scholar?cluster=121088358708318838,0,,,,,,,,,2024.10.10
Low Frame-rate Speech Codec: A Codec Designed for Fast High-quality Speech LLM Training and Inference,LFSC,Codec,https://arxiv.org/abs/2409.12117,2024.09.18,v1,2024.09.18,Submitted to ICASSP2025,,,"Edresson Casanova, Ryan Langman, Paarth Neekhara, Shehzeen Hussain, Jason Li, Subhankar Ghosh, Ante Jukic, Sang-gil Lee",,https://github.com/NVIDIA/NeMo,,https://edresson.github.io/Low-Frame-rate-Speech-Codec/,5,40,https://scholar.google.com/scholar?cluster=9909049349428171875,0,,,,,,,,,2024.09.21
WMCodec: End-to-End Neural Speech Codec with Deep Watermarking for Authenticity Verification,WMCodec,Codec,https://arxiv.org/abs/2409.12121,2024.09.18,v2,2024.09.22,[Unavailable],[Unavailable],[Unavailable],"Junzuo Zhou, Jiangyan Yi, Yong Ren, Jianhua Tao, Tao Wang, Chu Yuan Zhang",,,,,,,https://scholar.google.com/scholar?cluster=11399932079667190471,0,,,,,,,,,2024.10.16
Takin: A Cohort of Superior Quality Zero-shot Speech Generation Models,Takin AudioLLM,,https://arxiv.org/abs/2409.12139,2024.09.18,v3,2024.09.24,,,,"Sijing Chen, Yuan Feng, Laipeng He, Tianwei He, Wendi He, Yanni Hu, Bin Lin, Yiting Lin, Yu Pan, Pengfei Tan, Chengwei Tian, Chen Wang, Zhicheng Wang, Ruoye Xie, Jixun Yao, Quanlei Yan, Yuguang Yang, Jianhao Ye, Jingjing Yin, Yanzhen Yu, Huimin Zhang, Xiang Zhang, Guangcheng Zhao, Hongbin Zhou, Pengpeng Zou",,,,https://everest-ai.github.io/takinaudiollm/,,,https://scholar.google.com/scholar?cluster=13516868343829741127,0,,,,,,,,,2024.10.16
NDVQ: Robust Neural Audio Codec with Normal Distribution-Based Vector Quantization,NDVQ,Codec,https://arxiv.org/abs/2409.12717,2024.09.19,v1,2024.09.19,,,,"Zhikang Niu, Sanyuan Chen, Long Zhou, Ziyang Ma, Xie Chen, Shujie Liu",,,,,,,[Unavailable],1,,,,,,,,,2024.10.16
GTSinger: A Global Multi-Technique Singing Corpus with Realistic Music Scores for All Singing Tasks,GTSinger,Dataset,https://arxiv.org/abs/2409.13832,2024.09.20,v2,2024.09.26,NeurIPS2024Spotlight,,,"Yu Zhang, Changhao Pan, Wenxiang Guo, Ruiqi Li, Zhiyuan Zhu, Jialei Wang, Wenhao Xu, Jingyu Lu, Zhiqing Hong, Chuxin Wang, LiChao Zhang, Jinzheng He, Ziyue Jiang, Yuxin Chen, Chen Yang, Jiecheng Zhou, Xinyu Cheng, Zhou Zhao",,https://github.com/GTSinger/GTSinger,https://huggingface.co/datasets/GTSinger/GTSinger,http://gtsinger.github.io/,23,29,[Unavailable],1,,,,,,,,,2024.10.15
MuCodec: Ultra Low-Bitrate Music Codec,MuCodec,Codec,https://arxiv.org/abs/2409.13216,2024.09.20,v2,2024.09.29,,,,"Yaoxun Xu, Hangting Chen, Jianwei Yu, Wei Tan, Rongzhi Gu, Shun Lei, Zhiwei Lin, Zhiyong Wu",Readme,https://github.com/xuyaoxun/MuCodec,,https://xuyaoxun.github.io/MuCodec_demo/,6,39,https://scholar.google.com/scholar?cluster=10772122697703831286,0,,,,,,,,,2024.10.16
StyleFusion TTS: Multimodal Style-control and Enhanced Feature Fusion for Zero-shot Text-to-speech Synthesis,StyleFusion TTS,,https://arxiv.org/abs/2409.15741,2024.09.24,v1,2024.09.24,PRCV2024,,,"Zhiyong Chen, Xinnuo Li, Zhiqi Ai, Shugong Xu",,,,,,,[Unavailable],0,,,,,,,,,2024.09.25
VoiceGuider: Enhancing Out-of-Domain Performance in Parameter-Efficient Speaker-Adaptive Text-to-Speech via Autoguidance,VoiceGuider,,https://arxiv.org/abs/2409.15759,2024.09.24,v1,2024.09.24,Submitted to ICASSP2025,,,"Jiheum Yeom, Heeseung Kim, Jooyoung Choi, Che Hyun Lee, Nohil Park, Sungroh Yoon",,,,https://voiceguider.github.io/,,,[Unavailable],0,,,,,,,,,2024.09.25
NanoVoice: Efficient Speaker-Adaptive Text-to-Speech for Multiple Speakers,NanoVoice,,https://arxiv.org/abs/2409.15760,2024.09.24,v1,2024.09.24,Submitted to ICASSP2025,,,"Nohil Park, Heeseung Kim, Che Hyun Lee, Jooyoung Choi, Jiheum Yeom, Sungroh Yoon",,,,https://nanovoice.github.io/,5,37,[Unavailable],0,,,VoiceTailor,,LibriTTS/LibriSpeech,VoiceTailor/UnitSpeech/XTTSv2/CosyVoice,Multi-Speaker,,2024.10.16
StyleSinger 2: Zero-Shot Singing Voice Synthesis with Style Transfer and Multi-Level Style Control,StyleSinger2,SVS,https://arxiv.org/abs/2409.15977,2024.09.24,v1,2024.09.24,EMNLP2024,,,"Yu Zhang, Ziyue Jiang, Ruiqi Li, Changhao Pan, Jinzheng He, Rongjie Huang, Chuxin Wang, Zhou Zhao",,,,https://stylesinger2.github.io/,,,[Unavailable],0,,,,SVS,,,,,2024.09.25
Generative Speech Foundation Model Pretraining for High-Quality Speech Extraction and Restoration,[Unavailable],,https://arxiv.org/abs/2409.16117,2024.09.24,v1,2024.09.24,Submitted to ICASSP2025,,,"Pin-Jui Ku, Alexander H. Liu, Roman Korostik, Sung-Feng Huang, Szu-Wei Fu, Ante Jukic",,https://github.com/NVIDIA/NeMo/blob/main/examples/audio/conf/flow_matching_generative_ssl_pretraining.yaml,,https://kuray107.github.io/ssl_gen25-examples/index.html,5,43,[Unavailable],0,,,,,,,,,2024.09.25
Facial Expression-Enhanced TTS: Combining Face Representation and Emotion Intensity for Adaptive Speech,FEIM-TTS,,https://arxiv.org/abs/2409.16203,2024.09.24,v1,2024.09.24,ECCV,,,"Yunji Chu, Yunseob Shim, Unsang Park",,,,https://feim-tts.github.io/,,,[Unavailable],0,,,,,,,,,2024.09.25
FlowMAC: Conditional Flow Matching for Audio Coding at Low Bit Rates,FlowMAC,Codec,https://arxiv.org/abs/2409.17635,2024.09.26,v1,2024.09.26,Submitted to ICASSP2025,[Unavailable],[Unavailable],"Nicola Pia, Martin Strauss, Markus Multrus, Bernd Edler",,,,,5,34,[Unavailable],0,ConditionFlowMatching,,,,,,,,2024.10.01
PALM: Few-Shot Prompt Learning for Audio Language Models,PALM,,https://arxiv.org/abs/2409.19806,2024.09.29,v1,2024.09.29,EMNLP2024,[Unavailable],[Unavailable],"Asif Hanif, Maha Tufail Agro, Mohammad Areeb Qazi, Hanan Aldarmaki",,https://github.com/asif-hanif/palm,,https://asif-hanif.github.io/palm/,10,X,https://scholar.google.com/scholar?cluster=7264438063580882551,1,,,,,,,,,2024.10.27
FastAdaSP: Multitask-Adapted Efficient Inference for Large Speech Language Model,FastAdaSP,,https://arxiv.org/abs/2410.03007,2024.10.03,v1,2024.10.03,EMNLP2024,[Unavailable],[Unavailable],"Yichen Lu, Jiaqi Song, Chao-Han Huck Yang, Shinji Watanabe",Readme,https://github.com/yichen14/FastAdaSP,,,12,X,[Unavailable],0,,,,,,,,,2024.10.08
Disentangling Textual and Acoustic Features of Neural Speech Representations,[Unavailable],,https://arxiv.org/abs/2410.03037,2024.10.03,v1,2024.10.03,[Unavailable],[Unavailable],[Unavailable],"Hosein Mohebbi, Grzegorz Chrupa?a, Willem Zuidema, Afra Alishahi, Ivan Titov",,,,,,,[Unavailable],0,,,,,,,,,2024.10.08
MultiVerse: Efficient and Expressive Zero-Shot Multi-Task Text-to-Speech,MultiVerse,,https://arxiv.org/abs/2410.03192,2024.10.04,v1,2024.10.04,EMNLP2024Findings,[Unavailable],[Unavailable],"Taejun Bak, Youngsik Eom, SeungJae Choi, Young-Sun Joo",,,,https://nc-ai.github.io/speech/publications/multiverse/index.html,18,X,[Unavailable],0,,,,,,,Multi-Task/Zero-Shot,,2024.10.08
SyllableLM: Learning Coarse Semantic Units for Speech Language Models,SyllableLM,,https://arxiv.org/abs/2410.04029,2024.10.05,v1,2024.10.05,Submitted to ICLR2025,[Unavailable],[Unavailable],"Alan Baade, Puyuan Peng, David Harwath",,https://github.com/alanbaade/SyllableLM,,,21,X,https://scholar.google.com/scholar?cluster=1685740082033122660,0,,,,,,,,,2024.10.25
HALL-E: Hierarchical Neural Codec Language Model for Minute-Long Zero-Shot Text-to-Speech Synthesis,HALL-E,CLM,https://arxiv.org/abs/2410.04380,2024.10.06,v1,2024.10.06,Submitted to ICLR2025,[Unavailable],[Unavailable],"Yuto Nishimura, Takumi Hirose, Masanari Ohi, Hideki Nakayama, Nakamasa Inoue",,,,https://yutonishimura-v2.github.io/HALL-E_DEMO/,,,https://scholar.google.com/scholar?cluster=829417395349553651,0,,,,,,,,,2024.10.25
F5-TTS: A Fairytaler that Fakes Fluent and Faithful Speech with Flow Matching,F5-TTS,,https://arxiv.org/abs/2410.06885,2024.10.09,v2,2024.10.15,[Unavailable],[Unavailable],[Unavailable],"Yushen Chen, Zhikang Niu, Ziyang Ma, Keqi Deng, Chunhui Wang, Jian Zhao, Kai Yu, Xie Chen",,https://github.com/SWivid/F5-TTS,,https://swivid.github.io/F5-TTS,18,72,https://scholar.google.com/scholar?cluster=434056987428169369,0,Flow-Matching,,,,,,,,2024.10.25
Baichuan-Omni Technical Report,Baichuan-Omni,MLLM,https://arxiv.org/abs/2410.08565,2024.10.11,v1,2024.10.11,[Unavailable],[Unavailable],[Unavailable],"Yadong Li, Haoze Sun, Mingan Lin, Tianpeng Li, Guosheng Dong, Tao Zhang, Bowen Ding, Wei Song, Zhenglin Cheng, Yuqi Huo, Song Chen, Xu Li, Da Pan, Shusen Zhang, Xin Wu, Zheng Liang, Jun Liu, Tao Zhang, Keer Lu, Yaqi Zhao, Yanjun Shen, Fan Yang, Kaicheng Yu, Tao Lin, Jianhua Xu, Zenan Zhou, Weipeng Chen",,https://github.com/westlake-baichuan-mllm/bc-omni,,,,,https://scholar.google.com/scholar?cluster=13908702696420738789,1,,,,,,,,,2024.10.25
"Mini-Omni2: Towards Open-source GPT-4o Model with Vision, Speech and Duplex",Mini-Omni2,MLLM,https://arxiv.org/abs/2410.11190,2024.10.15,v1,2024.10.15,[Unavailable],[Unavailable],[Unavailable],"Zhifei Xie, Changqiao Wu",,https://github.com/gpt-omni/mini-omni2,https://huggingface.co/gpt-omni/mini-omni2,,,,[Unavailable],1,,,,,,,,,2024.10.25
DM-Codec: Distilling Multimodal Representations for Speech Tokenization,DM-Codec,Codec,https://arxiv.org/abs/2410.15017,2024.10.19,v1,2024.10.19,[Unavailable],[Unavailable],[Unavailable],"Md Mubtasim Ahasan, Md Fahim, Tasnim Mohiuddin, A K M Mahbubur Rahman, Aman Chadha, Tariq Iqbal, M Ashraful Amin, Md Mofijul Islam, Amin Ahsan Ali",,https://github.com/mubtasimahasan/DM-Codec,,,,,https://scholar.google.com/scholar?cluster=5670082760379769875,0,,,,,,,,,2024.10.25
Ichigo: Mixed-Modal Early-Fusion Realtime Voice Assistant,Ichigo,MLLM,https://arxiv.org/abs/2410.15316,2024.10.20,v1,2024.10.20,[Unavailable],[Unavailable],[Unavailable],"Alan Dao (Gia Tuan Dao), Dinh Bach Vu, Huy Hoang Ha",,https://github.com/homebrewltd/ichigo,,https://demo.homebrew.ltd/,21,X,[Unavailable],0,,,,,,,,,2024.10.24
Continuous Speech Synthesis using per-token Latent Diffusion,SALAD,,https://arxiv.org/abs/2410.16048,2024.10.21,v1,2024.10.21,Submitted to ICLR2025,[Unavailable],[Unavailable],"Arnon Turetzky, Nimrod Shabtay, Slava Shechtman, Hagai Aronowitz, David Haws, Ron Hoory, Avihu Dekel",,,,,14,X,[Unavailable],0,,,,,,,,,2024.10.24
VoiceBench: Benchmarking LLM-Based Voice Assistants,VoiceBench,Evaluation,https://arxiv.org/abs/2410.17196,2024.10.22,v1,2024.10.22,[Unavailable],[Unavailable],[Unavailable],"Yiming Chen, Xianghu Yue, Chen Zhang, Xiaoxue Gao, Robby T. Tan, Haizhou Li",,https://github.com/MatthewCYM/VoiceBench,,,14,X,[Unavailable],0,,,,,,,,,2024.10.25
OmniFlatten: An End-to-end GPT Model for Seamless Voice Conversation,OmniFlatten,,https://arxiv.org/abs/2410.17799,2024.10.23,v1,2024.10.23,[Unavailable],[Unavailable],[Unavailable],"Qinglin Zhang, Luyao Cheng, Chong Deng, Qian Chen, Wen Wang, Siqi Zheng, Jiaqing Liu, Hai Yu, Chaohong Tan",,,,https://omniflatten.github.io/,,,[Unavailable],0,,,,,,,,,2024.10.27
STTATTS: Unified Speech-To-Text And Text-To-Speech Model,STTATTS,,https://arxiv.org/abs/2410.18607,2024.10.24,v1,2024.10.24,EMNLP2024Findings,[Unavailable],[Unavailable],"Hawau Olamide Toyin, Hao Li, Hanan Aldarmaki",,,,,11,X,[Unavailable],0,,,,,,,,,2024.10.25
